# NAME= PRH_SVM_Steatosis 
name	color
PLIN2	#57FF33
FGFR1	#57FF33
CYP17A1	#57FF33
GPAM	#57FF33
GSTT1	#57FF33
ADRB2	#57FF33
ATG12	#57FF33
PRMT7	#57FF33
ACOX1	#57FF33
ACAD10	#57FF33
SHC1	#57FF33
ACADVL	#57FF33
COL3A1	#57FF33
APOA1	#57FF33
JAK2	#57FF33
CPS1	#57FF33
FTO	#57FF33
CD163	#57FF33
HADHA	#57FF33
ANGPTL4	#57FF33
NGF	#57FF33
STS	#57FF33
LGALS3	#57FF33
UBD	#57FF33
SCARB1	#57FF33
