# NAME= RLT_SVM_Steatosis 
name	color
ECH1	#B533FF
NQO1	#B533FF
GSTT1	#B533FF
ALDH1B1	#B533FF
TXNIP	#B533FF
HADHB	#B533FF
PSMA5	#B533FF
ADIPOR2	#B533FF
MYD88	#B533FF
STC2	#B533FF
IRS2	#B533FF
NR1H4	#B533FF
G6PD	#B533FF
GPAM	#B533FF
NR5A2	#B533FF
AHR	#B533FF
PLAU	#B533FF
CYP7A1	#B533FF
ADH4	#B533FF
ACOX1	#B533FF
ADRB3	#B533FF
PTEN	#B533FF
IL1RN	#B533FF
EPAS1	#B533FF
SLC2A2	#B533FF
IGFBP7	#B533FF
MLYCD	#B533FF
LDLR	#B533FF
